job_id,job_title,required_skills,years_experience,salary_usd
AI13132,AI Software Engineer,"data visualization, hadoop, r, python",8,98340
AI13133,Autonomous Systems Engineer,"gcp, kubernetes, docker, computer vision, sql",10,238673
AI13134,AI Specialist,"scala, nlp, git, docker, computer vision",14,350616
AI13135,AI Consultant,"hadoop, nlp, pytorch",4,70845
AI13136,Machine Learning Researcher,"python, kubernetes, mlops",4,67945
AI13137,AI Product Manager,"java, nlp, git",7,100197
AI13138,AI Consultant,"pytorch, git, tensorflow",7,123028
AI13139,Principal Data Scientist,"gcp, python, aws",7,88377
AI13140,AI Specialist,"java, tableau, sql, pytorch",0,48797
AI13141,Data Analyst,"spark, statistics, python",6,165179
AI13142,AI Architect,"gcp, nlp, linux",1,71351
AI13143,Machine Learning Engineer,"mathematics, scala, azure, linux, gcp",6,164699
AI13144,Autonomous Systems Engineer,"sql, r, computer vision",0,44829
AI13145,Data Analyst,"nlp, computer vision, r, hadoop, python",8,103093
AI13146,Robotics Engineer,"r, java, mathematics, deep learning, tensorflow",9,139682
AI13147,Machine Learning Researcher,"linux, git, nlp, tableau, spark",4,125480
AI13148,Autonomous Systems Engineer,"aws, sql, tableau, nlp",0,81362
AI13149,Robotics Engineer,"gcp, java, pytorch, mathematics",4,66412
AI13150,AI Architect,"tableau, r, tensorflow, mlops",3,74566
AI13151,Data Engineer,"linux, python, nlp, scala, computer vision",4,52112
AI13152,Data Analyst,"tensorflow, data visualization, nlp",0,54724
AI13153,Machine Learning Engineer,"deep learning, hadoop, computer vision",9,96038
AI13154,Computer Vision Engineer,"deep learning, python, mlops, hadoop, azure",0,61645
AI13155,Head of AI,"nlp, tensorflow, python",8,101915
AI13156,Deep Learning Engineer,"python, mlops, data visualization, sql, mathematics",13,194670
AI13157,Data Engineer,"deep learning, git, java, r, docker",5,157479
AI13158,Autonomous Systems Engineer,"computer vision, kubernetes, python, tensorflow",3,70100
AI13159,Machine Learning Researcher,"kubernetes, computer vision, scala",0,65237
AI13160,Deep Learning Engineer,"azure, python, scala, computer vision",12,122359
AI13161,Machine Learning Researcher,"tensorflow, azure, nlp, computer vision",4,95884
AI13162,AI Software Engineer,"git, r, deep learning",0,72972
AI13163,Machine Learning Engineer,"pytorch, sql, mathematics, tensorflow, mlops",5,114824
AI13164,Head of AI,"linux, spark, gcp, azure, tableau",8,69714
AI13165,ML Ops Engineer,"docker, git, data visualization, linux, python",18,187010
AI13166,Head of AI,"pytorch, computer vision, azure, gcp, mlops",4,64038
AI13167,Machine Learning Engineer,"statistics, computer vision, kubernetes, java",7,111434
AI13168,AI Research Scientist,"linux, statistics, python, git, tensorflow",9,158264
AI13169,Head of AI,"spark, gcp, azure, deep learning",16,199670
AI13170,NLP Engineer,"azure, statistics, mathematics",0,42553
AI13171,Computer Vision Engineer,"sql, linux, tableau, python, gcp",14,183030
AI13172,Autonomous Systems Engineer,"scala, pytorch, hadoop, gcp, azure",13,161099
AI13173,Deep Learning Engineer,"mathematics, spark, deep learning, git, scala",3,62647
AI13174,Robotics Engineer,"tensorflow, nlp, sql, data visualization, java",4,47399
AI13175,Head of AI,"sql, data visualization, java",2,76930
AI13176,AI Consultant,"deep learning, linux, gcp, kubernetes",0,80655
AI13177,AI Research Scientist,"python, gcp, kubernetes, linux",6,136513
AI13178,Machine Learning Researcher,"python, mlops, statistics",0,48758
AI13179,Data Analyst,"gcp, r, kubernetes, azure",9,194354
AI13180,NLP Engineer,"statistics, mlops, data visualization",4,47568
AI13181,Deep Learning Engineer,"java, aws, r, sql",2,64156
AI13182,Autonomous Systems Engineer,"nlp, java, pytorch",6,135888
AI13183,Machine Learning Engineer,"hadoop, scala, tableau, computer vision, tensorflow",12,160550
AI13184,Research Scientist,"hadoop, docker, deep learning, nlp",6,134984
AI13185,Deep Learning Engineer,"tensorflow, pytorch, java",16,255450
AI13186,ML Ops Engineer,"python, mlops, hadoop, tensorflow",2,68558
AI13187,Data Analyst,"tableau, r, data visualization",12,222257
AI13188,Machine Learning Researcher,"sql, spark, tableau, data visualization, azure",4,63264
AI13189,Research Scientist,"azure, pytorch, mathematics, kubernetes, spark",5,102463
AI13190,Autonomous Systems Engineer,"hadoop, python, gcp, tableau",0,47081
AI13191,Machine Learning Researcher,"mlops, pytorch, tensorflow, python",0,98209
AI13192,Computer Vision Engineer,"git, python, gcp, r, java",4,100559
AI13193,Head of AI,"gcp, git, deep learning",4,125213
AI13194,Machine Learning Researcher,"python, spark, mathematics",10,129934
AI13195,AI Consultant,"data visualization, aws, tableau",1,79079
AI13196,Autonomous Systems Engineer,"linux, git, data visualization",18,243811
AI13197,Autonomous Systems Engineer,"git, docker, tableau, data visualization",0,69531
AI13198,Machine Learning Researcher,"pytorch, tensorflow, data visualization, azure",0,61904
AI13199,Computer Vision Engineer,"java, scala, mathematics",0,63444
AI13200,Data Analyst,"git, kubernetes, pytorch",4,65165
AI13201,Principal Data Scientist,"hadoop, python, tableau",8,112059
AI13202,Data Analyst,"tableau, scala, hadoop, pytorch",2,71696
AI13203,Research Scientist,"python, scala, nlp, spark, deep learning",3,80127
AI13204,Head of AI,"python, sql, nlp",2,63455
AI13205,AI Product Manager,"spark, scala, sql, statistics, mlops",7,210623
AI13206,Machine Learning Engineer,"spark, java, computer vision",4,62166
AI13207,Head of AI,"aws, scala, tensorflow, python, hadoop",13,204467
AI13208,Data Analyst,"pytorch, scala, git, mlops, azure",1,56305
AI13209,Data Analyst,"gcp, docker, mlops, data visualization",0,65415
AI13210,Machine Learning Researcher,"python, statistics, aws, linux",5,144602
AI13211,AI Architect,"scala, aws, tensorflow",13,140668
AI13212,Machine Learning Engineer,"sql, gcp, spark, git, pytorch",5,117619
AI13213,Data Scientist,"nlp, pytorch, java, tableau",0,58052
AI13214,AI Research Scientist,"python, scala, docker, pytorch",3,155554
AI13215,Machine Learning Engineer,"sql, mlops, azure, tableau",0,62259
AI13216,AI Architect,"kubernetes, python, tableau, mlops",3,101059
AI13217,Principal Data Scientist,"python, hadoop, tableau, linux",11,196032
AI13218,AI Specialist,"mathematics, tensorflow, kubernetes",8,122620
AI13219,Data Scientist,"mlops, aws, kubernetes, computer vision",7,103589
AI13220,Data Scientist,"linux, python, data visualization",2,84670
AI13221,Robotics Engineer,"tensorflow, python, sql",18,172044
AI13222,Deep Learning Engineer,"git, spark, computer vision, mathematics",18,204959
AI13223,AI Software Engineer,"python, hadoop, data visualization",2,59081
AI13224,ML Ops Engineer,"deep learning, computer vision, python, gcp",8,107360
AI13225,Computer Vision Engineer,"python, tensorflow, pytorch",4,73676
AI13226,Data Scientist,"mathematics, hadoop, git, java",3,99474
AI13227,Data Scientist,"data visualization, python, docker",2,52165
AI13228,AI Research Scientist,"git, hadoop, deep learning, gcp",3,87785
AI13229,Head of AI,"data visualization, kubernetes, mathematics",7,81692
AI13230,Head of AI,"spark, nlp, mlops",12,152832
AI13231,AI Software Engineer,"computer vision, kubernetes, r, sql, aws",9,84396
AI13232,AI Architect,"java, sql, gcp, pytorch, aws",9,89565
AI13233,Data Analyst,"nlp, azure, docker, gcp, git",1,42928
AI13234,Principal Data Scientist,"hadoop, scala, aws",12,114581
AI13235,NLP Engineer,"hadoop, data visualization, git, kubernetes",13,212101
AI13236,ML Ops Engineer,"kubernetes, hadoop, tensorflow",11,324678
AI13237,Principal Data Scientist,"scala, r, aws",15,147861
AI13238,AI Specialist,"tableau, mlops, spark, azure",7,90673
AI13239,Robotics Engineer,"statistics, nlp, sql, pytorch",2,86755
AI13240,Data Analyst,"r, scala, docker, data visualization",1,72062
AI13241,Machine Learning Researcher,"aws, sql, spark",1,92834
AI13242,Research Scientist,"nlp, python, sql, tensorflow",5,153782
AI13243,NLP Engineer,"data visualization, tensorflow, spark",3,100615
AI13244,AI Software Engineer,"python, git, java",4,82357
AI13245,Robotics Engineer,"tableau, nlp, computer vision, data visualization",3,97790
AI13246,AI Consultant,"scala, computer vision, tensorflow, deep learning, linux",11,213368
AI13247,AI Architect,"hadoop, java, python, nlp, tensorflow",3,106527
AI13248,AI Research Scientist,"spark, tensorflow, scala, deep learning",5,78717
AI13249,AI Architect,"python, sql, data visualization, r, kubernetes",19,150366
AI13250,Research Scientist,"sql, computer vision, spark, nlp",14,92167
AI13251,Research Scientist,"hadoop, pytorch, azure, linux, computer vision",0,79042
AI13252,Computer Vision Engineer,"nlp, tensorflow, pytorch",4,91913
AI13253,ML Ops Engineer,"scala, java, gcp, git",5,89105
AI13254,Computer Vision Engineer,"nlp, kubernetes, pytorch, sql, linux",6,78896
AI13255,AI Architect,"tensorflow, docker, hadoop, r, spark",4,81692
AI13256,Research Scientist,"python, computer vision, kubernetes",18,148239
AI13257,AI Research Scientist,"deep learning, scala, azure, git",19,148263
AI13258,AI Research Scientist,"kubernetes, tensorflow, gcp, deep learning, azure",0,83033
AI13259,AI Software Engineer,"python, tensorflow, r, statistics, hadoop",2,163635
AI13260,Principal Data Scientist,"python, tensorflow, computer vision, deep learning, aws",0,83746
AI13261,AI Architect,"hadoop, data visualization, mlops, pytorch, kubernetes",8,129421
AI13262,Data Analyst,"java, linux, data visualization, nlp, azure",6,113243
AI13263,AI Architect,"java, computer vision, python, kubernetes",3,73469
AI13264,AI Software Engineer,"git, pytorch, aws, data visualization, hadoop",2,75603
AI13265,Data Analyst,"deep learning, pytorch, hadoop, r",2,123058
AI13266,AI Software Engineer,"hadoop, tensorflow, kubernetes, gcp",6,190612
AI13267,Head of AI,"aws, scala, computer vision, mathematics",13,105911
AI13268,AI Consultant,"git, java, hadoop, tensorflow",11,110260
AI13269,Data Scientist,"tensorflow, aws, data visualization, azure, docker",8,136288
AI13270,AI Product Manager,"mlops, mathematics, spark, nlp, azure",1,53758
AI13271,Autonomous Systems Engineer,"nlp, r, linux",0,58865
AI13272,Computer Vision Engineer,"nlp, git, tableau",7,95371
AI13273,Principal Data Scientist,"docker, azure, nlp, gcp, kubernetes",5,76194
AI13274,Research Scientist,"deep learning, spark, python, git, mathematics",16,267679
AI13275,AI Specialist,"hadoop, pytorch, sql, spark",18,170365
AI13276,AI Software Engineer,"mathematics, python, git, gcp, nlp",6,130915
AI13277,AI Consultant,"spark, kubernetes, python, azure, mlops",1,74195
AI13278,AI Consultant,"python, kubernetes, tensorflow, docker, nlp",17,176122
AI13279,ML Ops Engineer,"pytorch, tableau, tensorflow, deep learning, git",1,59528
AI13280,Principal Data Scientist,"pytorch, hadoop, sql, computer vision",9,133342
AI13281,AI Specialist,"tensorflow, aws, statistics, kubernetes, sql",4,83438
AI13282,AI Architect,"python, mathematics, tensorflow, gcp, tableau",7,81935
AI13283,Machine Learning Engineer,"r, hadoop, nlp, python, tableau",0,41606
AI13284,Autonomous Systems Engineer,"nlp, python, linux",15,102559
AI13285,Robotics Engineer,"git, computer vision, aws",1,50054
AI13286,NLP Engineer,"spark, nlp, azure, linux, computer vision",4,69967
AI13287,Research Scientist,"git, python, r, spark, gcp",7,178425
AI13288,Machine Learning Researcher,"tensorflow, scala, azure, git",1,49809
AI13289,NLP Engineer,"computer vision, hadoop, tableau",2,68836
AI13290,Autonomous Systems Engineer,"gcp, tensorflow, tableau",3,86514
AI13291,Data Engineer,"spark, r, data visualization, git, sql",0,39704
AI13292,Autonomous Systems Engineer,"aws, java, data visualization, python, mlops",4,79337
AI13293,Autonomous Systems Engineer,"sql, pytorch, computer vision, spark",2,147022
AI13294,Computer Vision Engineer,"azure, sql, tableau, pytorch, hadoop",1,98756
AI13295,Machine Learning Engineer,"mlops, kubernetes, sql",1,86047
AI13296,NLP Engineer,"sql, scala, gcp, kubernetes, statistics",4,114842
AI13297,Robotics Engineer,"docker, tableau, pytorch, hadoop",2,53306
AI13298,AI Research Scientist,"scala, data visualization, deep learning",3,61973
AI13299,NLP Engineer,"sql, spark, java, r",1,96162
AI13300,NLP Engineer,"r, spark, git, python, java",0,60974
AI13301,Data Scientist,"hadoop, kubernetes, spark, python, computer vision",13,258588
AI13302,Deep Learning Engineer,"java, gcp, nlp, computer vision, scala",4,98399
AI13303,AI Research Scientist,"gcp, linux, mathematics",0,68049
AI13304,Machine Learning Researcher,"java, deep learning, r, scala",13,155893
AI13305,AI Research Scientist,"deep learning, aws, data visualization",18,240667
AI13306,Data Analyst,"pytorch, linux, nlp, gcp, spark",3,61381
AI13307,NLP Engineer,"mathematics, data visualization, java",0,67187
AI13308,Deep Learning Engineer,"deep learning, data visualization, spark",9,185089
AI13309,Head of AI,"mlops, nlp, python",2,53209
AI13310,AI Specialist,"azure, r, java, sql",4,94844
AI13311,Deep Learning Engineer,"nlp, sql, tensorflow",2,70986
AI13312,AI Research Scientist,"data visualization, python, computer vision",4,64929
AI13313,AI Product Manager,"spark, nlp, sql, azure",18,206664
AI13314,Robotics Engineer,"kubernetes, spark, tableau, python",7,124572
AI13315,Research Scientist,"gcp, scala, nlp, tableau, sql",8,145491
AI13316,AI Architect,"git, sql, pytorch, docker",16,214511
AI13317,NLP Engineer,"scala, git, spark",0,40275
AI13318,NLP Engineer,"linux, tableau, mlops, docker",3,55441
AI13319,Machine Learning Engineer,"scala, aws, mlops, computer vision, python",7,82950
AI13320,AI Research Scientist,"linux, r, data visualization, spark",0,42869
AI13321,Head of AI,"tableau, tensorflow, git, docker, r",7,160599
AI13322,Principal Data Scientist,"gcp, sql, spark, r",17,203402
AI13323,ML Ops Engineer,"tableau, java, tensorflow, git",8,94231
AI13324,Computer Vision Engineer,"python, tensorflow, hadoop, deep learning, statistics",13,184260
AI13325,Machine Learning Engineer,"mathematics, linux, tableau, mlops",14,181510
AI13326,AI Architect,"spark, pytorch, java, tensorflow",0,46602
AI13327,AI Consultant,"aws, sql, azure, git",15,161568
AI13328,AI Consultant,"mlops, nlp, gcp, hadoop, tableau",1,41475
AI13329,AI Research Scientist,"gcp, deep learning, python, mathematics",1,118452
AI13330,Autonomous Systems Engineer,"linux, kubernetes, python, tensorflow, pytorch",16,273986
AI13331,NLP Engineer,"linux, python, mathematics",6,90972
AI13332,ML Ops Engineer,"computer vision, pytorch, r, azure",9,76781
AI13333,Computer Vision Engineer,"kubernetes, linux, mathematics, r, tableau",0,49582
AI13334,NLP Engineer,"hadoop, docker, kubernetes, scala, linux",0,56890
AI13335,AI Architect,"python, tableau, mathematics, spark",2,71854
AI13336,ML Ops Engineer,"python, tensorflow, aws, sql, mathematics",2,69898
AI13337,NLP Engineer,"java, linux, r",1,74856
AI13338,Autonomous Systems Engineer,"git, gcp, kubernetes",0,33376
AI13339,AI Consultant,"scala, kubernetes, python",3,67692
AI13340,Research Scientist,"python, tensorflow, docker, linux",1,83792
AI13341,Machine Learning Engineer,"tensorflow, docker, scala, azure",19,251856
AI13342,ML Ops Engineer,"python, data visualization, docker, tensorflow, kubernetes",4,62700
AI13343,AI Software Engineer,"hadoop, python, aws",3,72727
AI13344,Data Scientist,"computer vision, sql, python",5,187328
AI13345,AI Architect,"r, docker, tableau, hadoop, kubernetes",7,102380
AI13346,AI Consultant,"computer vision, scala, tableau, sql, pytorch",8,95614
AI13347,Deep Learning Engineer,"statistics, mathematics, kubernetes, linux",16,139132
AI13348,AI Research Scientist,"tensorflow, scala, kubernetes, mathematics, sql",3,96538
AI13349,AI Software Engineer,"statistics, linux, mlops, scala",4,75110
AI13350,Machine Learning Engineer,"git, deep learning, tableau, docker",8,79731
AI13351,Autonomous Systems Engineer,"git, azure, scala, mathematics",19,222682
AI13352,Machine Learning Engineer,"kubernetes, azure, sql, linux",13,265687
AI13353,AI Product Manager,"tableau, tensorflow, spark, gcp, nlp",18,332938
AI13354,Research Scientist,"java, r, mathematics",1,48616
AI13355,NLP Engineer,"computer vision, aws, java, r, mathematics",9,176147
AI13356,Head of AI,"pytorch, docker, deep learning, scala, git",12,231006
