job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salary_local
AI13749,Data Analyst,120481,EUR,MI,PT,Netherlands,L,Netherlands,0,"Kubernetes, MLOps, PyTorch, Spark",Master,4,Healthcare,2024-12-29,2025-01-13,1223,7.4,Future Systems,159494
AI13750,NLP Engineer,61033,USD,MI,FT,China,S,China,50,"Statistics, GCP, Scala",Associate,4,Government,2024-09-11,2024-10-30,805,6.5,DeepTech Ventures,71561
AI13751,AI Product Manager,169635,USD,EX,PT,South Korea,M,South Korea,50,"PyTorch, R, TensorFlow, Computer Vision",Associate,18,Government,2024-10-13,2024-11-09,2114,7.4,Advanced Robotics,76070
AI13752,NLP Engineer,69137,USD,MI,FT,Japan,S,Ireland,0,"Data Visualization, Python, Hadoop, TensorFlow",Master,4,Media,2025-04-27,2025-06-28,1797,8.0,DeepTech Ventures,193003
AI13753,Machine Learning Researcher,205989,GBP,EX,FT,United Kingdom,S,United Kingdom,50,"Python, Spark, Kubernetes, GCP",Associate,15,Manufacturing,2024-12-23,2025-03-06,2334,7.7,Advanced Robotics,256573
AI13754,ML Ops Engineer,179955,USD,EX,FL,Singapore,L,Singapore,50,"Docker, PyTorch, NLP, Tableau",PhD,19,Healthcare,2024-02-29,2024-03-25,2082,7.4,DeepTech Ventures,90462
AI13755,Machine Learning Engineer,73465,USD,SE,FT,Japan,M,Japan,100,"Linux, NLP, Java, Python, Spark",PhD,9,Technology,2025-02-26,2025-04-07,2433,6.0,Neural Networks Co,54409
AI13756,Data Analyst,212387,USD,EX,FT,Norway,M,Norway,50,"Mathematics, Kubernetes, SQL",PhD,13,Technology,2024-07-05,2024-08-01,503,8.0,Future Systems,208320
AI13757,AI Architect,218302,USD,EX,FT,United States,L,United States,0,"Java, Deep Learning, MLOps",Bachelor,11,Government,2024-12-25,2025-03-01,2206,8.7,Algorithmic Solutions,93335
AI13758,Machine Learning Researcher,109045,USD,MI,CT,Denmark,M,Denmark,100,"Java, Python, MLOps, Docker",Associate,2,Gaming,2024-05-29,2024-07-18,1425,6.8,AI Innovations,102368
AI13759,AI Architect,92437,USD,SE,FT,Australia,S,Australia,0,"Tableau, AWS, Kubernetes, PyTorch",Associate,7,Manufacturing,2024-10-05,2024-11-27,1182,8.6,AI Innovations,55190
AI13760,Computer Vision Engineer,208483,EUR,EX,PT,Germany,M,Canada,50,"Linux, Deep Learning, Spark, Statistics",Associate,14,Real Estate,2024-10-24,2024-12-14,1478,8.0,Smart Analytics,206784
AI13761,Head of AI,102222,USD,MI,FL,Switzerland,S,Switzerland,100,"Data Visualization, Python, Mathematics, Computer Vision",Associate,3,Gaming,2024-06-30,2024-08-07,2185,5.2,Neural Networks Co,203979
AI13762,Robotics Engineer,74575,USD,MI,FL,Ireland,M,Ireland,0,"Scala, Git, Data Visualization, Deep Learning",Master,2,Retail,2024-04-06,2024-05-31,1212,9.2,Predictive Systems,112239
AI13763,Autonomous Systems Engineer,58444,USD,EN,FL,Finland,L,Finland,0,"Data Visualization, TensorFlow, SQL, Deep Learning",Associate,1,Finance,2024-08-31,2024-10-31,1250,9.0,Machine Intelligence Group,60824
AI13764,Head of AI,44217,USD,EN,PT,India,M,India,100,"Linux, Java, SQL, Hadoop",Bachelor,0,Education,2024-05-14,2024-06-22,2110,8.5,Digital Transformation LLC,113108
AI13765,Deep Learning Engineer,140780,USD,EX,PT,Austria,S,Denmark,100,"Python, MLOps, NLP, TensorFlow, Hadoop",Master,18,Real Estate,2024-09-20,2024-10-25,1450,5.8,Future Systems,122346
AI13766,AI Product Manager,36162,USD,EN,FT,Japan,M,Japan,0,"MLOps, SQL, PyTorch, Kubernetes, TensorFlow",Bachelor,1,Transportation,2024-03-15,2024-04-13,915,8.2,Algorithmic Solutions,153113
AI13767,Data Engineer,96386,USD,EX,CT,Ireland,S,China,100,"SQL, R, Statistics, Spark, Linux",Associate,17,Real Estate,2024-01-08,2024-01-30,2152,9.7,Future Systems,79220
AI13768,Autonomous Systems Engineer,85289,USD,MI,CT,South Korea,L,South Korea,50,"SQL, Kubernetes, Spark, AWS, Mathematics",Bachelor,2,Education,2024-01-07,2024-01-26,2195,9.1,Machine Intelligence Group,129587
AI13769,NLP Engineer,51287,USD,EN,PT,Israel,S,Germany,0,"Python, Java, Data Visualization, TensorFlow, Computer Vision",Master,1,Technology,2024-04-19,2024-06-27,867,6.3,Quantum Computing Inc,58088
AI13770,AI Research Scientist,69049,USD,EN,FL,Australia,M,Australia,100,"GCP, NLP, Computer Vision, Azure",Bachelor,1,Government,2025-04-01,2025-06-04,1068,8.8,AI Innovations,202346
AI13771,AI Research Scientist,197658,USD,SE,FT,Switzerland,M,Germany,0,"Java, NLP, Scala",Bachelor,7,Gaming,2025-04-19,2025-06-06,742,8.2,Quantum Computing Inc,242484
AI13772,AI Product Manager,190762,EUR,EX,FL,Germany,M,Germany,100,"Python, TensorFlow, NLP, Computer Vision",Bachelor,10,Manufacturing,2024-01-05,2024-02-24,2117,6.0,Cloud AI Solutions,67481
AI13773,AI Software Engineer,75341,USD,MI,FL,Sweden,M,Sweden,100,"Scala, Java, Spark, Linux",Associate,4,Transportation,2025-01-27,2025-02-18,731,5.8,TechCorp Inc,67378
AI13774,AI Research Scientist,79135,USD,MI,FL,Singapore,S,Singapore,0,"Data Visualization, Tableau, Python, Mathematics",PhD,3,Education,2024-05-01,2024-07-03,2070,6.0,Future Systems,185576
AI13775,Autonomous Systems Engineer,51320,USD,EN,FL,Finland,M,Finland,100,"SQL, Kubernetes, PyTorch",PhD,0,Government,2025-03-17,2025-05-27,1424,6.0,Future Systems,64391
AI13776,Machine Learning Researcher,289730,EUR,EX,PT,Germany,L,Germany,100,"Spark, Python, Kubernetes, Docker",Master,12,Telecommunications,2025-01-20,2025-02-20,727,6.9,Cloud AI Solutions,99883
AI13777,Research Scientist,115976,EUR,SE,CT,Netherlands,M,Netherlands,100,"Python, Docker, Spark, Computer Vision, TensorFlow",Associate,5,Transportation,2024-07-08,2024-09-14,2262,6.4,Cognitive Computing,84791
AI13778,Data Scientist,63160,USD,MI,PT,Austria,L,Austria,0,"Spark, PyTorch, MLOps, Git, Statistics",PhD,3,Transportation,2024-07-19,2024-09-06,1924,5.6,AI Innovations,55644
AI13779,Computer Vision Engineer,88754,USD,EN,FL,United States,L,China,100,"Data Visualization, Kubernetes, Tableau, Java, AWS",Bachelor,1,Finance,2024-09-27,2024-10-15,807,8.5,DataVision Ltd,32651
AI13780,Research Scientist,88983,USD,MI,CT,Canada,M,Canada,50,"R, GCP, Tableau, Linux",Bachelor,2,Government,2024-09-10,2024-11-10,1556,6.7,Algorithmic Solutions,176534
AI13781,Deep Learning Engineer,149377,USD,SE,CT,Sweden,M,Sweden,100,"PyTorch, NLP, Kubernetes",PhD,7,Energy,2024-07-24,2024-09-07,524,7.1,Quantum Computing Inc,188864
AI13782,NLP Engineer,146811,USD,SE,CT,United States,S,United States,0,"GCP, Azure, Computer Vision, SQL, Spark",Bachelor,9,Consulting,2024-05-23,2024-07-01,992,5.9,Advanced Robotics,117307
AI13783,Autonomous Systems Engineer,133363,USD,EX,FT,South Korea,L,South Korea,50,"AWS, Mathematics, Data Visualization, Scala, SQL",PhD,12,Telecommunications,2025-03-03,2025-04-30,1280,6.9,Digital Transformation LLC,7470320
AI13784,Data Analyst,43857,USD,EN,FT,Ireland,S,Netherlands,100,"Docker, Git, Python",Associate,1,Automotive,2024-01-15,2024-02-07,1909,8.8,Cognitive Computing,24399320
AI13785,Research Scientist,45821,USD,EN,FL,South Korea,M,India,0,"Docker, Kubernetes, Tableau, GCP, Deep Learning",PhD,1,Media,2024-02-14,2024-03-12,1210,6.4,Advanced Robotics,67496
AI13786,AI Architect,185835,USD,SE,PT,Switzerland,S,Switzerland,100,"SQL, Deep Learning, Computer Vision, R",Associate,9,Education,2025-01-20,2025-02-17,1403,9.0,Advanced Robotics,94680
AI13787,AI Specialist,226750,EUR,EX,FT,Netherlands,M,Netherlands,100,"Computer Vision, NLP, PyTorch, Linux, Azure",Bachelor,17,Education,2024-07-28,2024-10-01,2338,8.4,Digital Transformation LLC,102674
AI13788,Data Scientist,102667,EUR,SE,FT,Germany,S,Germany,0,"Hadoop, AWS, NLP, Statistics, TensorFlow",Associate,7,Finance,2024-10-02,2024-11-29,2481,9.0,Autonomous Tech,117421
AI13789,Data Engineer,159039,USD,SE,FL,Singapore,L,Norway,100,"MLOps, Kubernetes, Tableau, Deep Learning",Bachelor,5,Finance,2024-11-23,2025-01-09,2150,7.6,Cognitive Computing,183795
AI13790,AI Specialist,129496,USD,SE,FT,Australia,L,United Kingdom,100,"PyTorch, MLOps, GCP, Spark",PhD,7,Transportation,2024-10-18,2024-11-03,2181,9.3,Cloud AI Solutions,19992500
AI13791,ML Ops Engineer,54859,USD,MI,CT,India,S,France,0,"R, Azure, Tableau, Statistics",Bachelor,3,Government,2025-03-10,2025-04-17,1864,7.9,Digital Transformation LLC,164874
AI13792,AI Specialist,53092,USD,EN,PT,Australia,M,Singapore,0,"PyTorch, Kubernetes, Spark, Deep Learning, Mathematics",Bachelor,0,Retail,2024-01-25,2024-02-21,1527,7.9,Future Systems,204548
AI13793,ML Ops Engineer,45076,USD,EN,FT,Finland,S,Finland,100,"TensorFlow, Data Visualization, Java, MLOps, Hadoop",Master,1,Manufacturing,2024-11-27,2025-02-06,1993,6.9,DataVision Ltd,164834
AI13794,AI Research Scientist,90650,USD,MI,FL,United States,M,United States,0,"Deep Learning, Azure, Kubernetes",PhD,2,Healthcare,2024-06-25,2024-09-06,2480,8.5,AI Innovations,78183
AI13795,AI Research Scientist,68816,USD,SE,FT,China,S,China,0,"AWS, Deep Learning, Linux, Python",Associate,6,Technology,2025-04-19,2025-05-05,876,5.0,DeepTech Ventures,75356
AI13796,Robotics Engineer,68543,USD,EN,PT,Switzerland,S,Switzerland,50,"R, PyTorch, GCP, Azure",Associate,0,Government,2024-12-04,2025-02-02,1134,8.6,Algorithmic Solutions,70888
AI13797,Head of AI,48432,USD,EN,PT,Canada,S,Canada,100,"TensorFlow, Git, Data Visualization, Deep Learning, Mathematics",Associate,0,Automotive,2025-04-28,2025-06-03,1472,8.0,Algorithmic Solutions,115672
AI13798,Robotics Engineer,96023,GBP,MI,CT,United Kingdom,M,Sweden,0,"Scala, Azure, Mathematics, Statistics",Master,3,Technology,2024-12-22,2025-01-09,2051,10.0,Autonomous Tech,115891
AI13799,Machine Learning Researcher,107527,USD,EX,CT,India,S,Switzerland,50,"SQL, Git, Linux",Associate,19,Gaming,2024-02-05,2024-02-26,987,7.8,DeepTech Ventures,277992
AI13800,ML Ops Engineer,54485,USD,EN,FT,Australia,S,Ireland,0,"Docker, Kubernetes, Azure",Bachelor,0,Manufacturing,2025-03-29,2025-04-16,1082,9.0,Advanced Robotics,163206
AI13801,Robotics Engineer,141726,USD,EX,CT,Australia,M,Australia,0,"MLOps, Git, PyTorch, Kubernetes, TensorFlow",Master,11,Manufacturing,2024-05-19,2024-07-19,1677,7.7,AI Innovations,362781
AI13802,Principal Data Scientist,154102,GBP,SE,FL,United Kingdom,M,United Kingdom,50,"Python, Mathematics, PyTorch, Computer Vision",Master,9,Technology,2024-05-28,2024-06-23,827,9.9,AI Innovations,197773
AI13803,Machine Learning Researcher,50812,EUR,EN,PT,Netherlands,S,Netherlands,100,"GCP, Scala, Git, SQL",Bachelor,1,Finance,2024-07-23,2024-08-18,1511,9.9,Quantum Computing Inc,67511
AI13804,Robotics Engineer,75048,EUR,EN,FL,Netherlands,M,India,0,"Tableau, PyTorch, Linux, NLP",Bachelor,1,Government,2024-07-19,2024-09-09,1439,9.1,Advanced Robotics,315541
AI13805,Computer Vision Engineer,72502,EUR,EN,FL,France,M,France,0,"Docker, Spark, Computer Vision",PhD,1,Telecommunications,2024-12-19,2025-02-09,1564,7.7,Predictive Systems,162040
AI13806,Principal Data Scientist,46428,EUR,EN,PT,France,S,France,0,"PyTorch, Computer Vision, AWS, Git, MLOps",Associate,1,Government,2025-01-16,2025-03-16,1025,7.5,Future Systems,244461
AI13807,Head of AI,227188,EUR,EX,PT,Germany,S,United Kingdom,0,"GCP, Deep Learning, SQL, NLP",Associate,15,Telecommunications,2024-03-12,2024-04-14,1952,9.4,Autonomous Tech,65095
AI13808,Machine Learning Engineer,37520,USD,EN,PT,China,M,Australia,50,"Deep Learning, R, Linux",Bachelor,0,Gaming,2024-06-05,2024-07-25,738,7.8,Algorithmic Solutions,182755
AI13809,Data Engineer,39047,USD,EN,FT,China,M,China,0,"Linux, NLP, TensorFlow, Mathematics, Tableau",Bachelor,0,Government,2024-09-30,2024-11-12,1766,7.8,AI Innovations,114011
AI13810,AI Research Scientist,40733,USD,EN,FT,Ireland,M,Austria,50,"Git, Linux, Docker, Python, Azure",Master,0,Finance,2024-12-23,2025-01-20,2250,7.3,Autonomous Tech,56998
AI13811,Data Engineer,171822,USD,EX,FT,Austria,L,Sweden,0,"R, Statistics, PyTorch, Kubernetes, Deep Learning",Bachelor,17,Retail,2024-03-01,2024-05-01,1897,5.2,Machine Intelligence Group,50207
AI13812,Computer Vision Engineer,247676,EUR,EX,CT,Germany,L,Germany,50,"Mathematics, Scala, AWS",Associate,10,Healthcare,2024-07-19,2024-09-28,922,7.9,Future Systems,178851
AI13813,AI Software Engineer,80386,USD,EN,CT,Canada,L,Canada,100,"Kubernetes, Git, Linux, GCP, Scala",Bachelor,1,Transportation,2025-02-07,2025-02-24,1313,10.0,Future Systems,91673
AI13814,Head of AI,45837,USD,EN,FT,Japan,M,Netherlands,0,"Java, Hadoop, NLP, PyTorch",Master,1,Retail,2024-06-10,2024-08-13,1413,7.5,Advanced Robotics,176800
AI13815,AI Product Manager,61352,EUR,EN,FL,France,M,Sweden,100,"Mathematics, Computer Vision, SQL",PhD,0,Gaming,2024-12-07,2025-02-03,1077,9.8,Smart Analytics,42746
AI13816,Robotics Engineer,76270,EUR,EN,PT,Netherlands,M,Netherlands,0,"Hadoop, AWS, Azure",Associate,0,Telecommunications,2024-10-10,2024-10-25,1816,5.2,Neural Networks Co,129248
AI13817,AI Product Manager,182369,GBP,SE,FL,United Kingdom,L,United Kingdom,50,"AWS, Linux, Python, TensorFlow, Deep Learning",PhD,6,Consulting,2024-11-13,2025-01-21,2078,9.1,TechCorp Inc,100656
AI13818,AI Product Manager,156230,USD,SE,FT,Australia,L,Austria,0,"MLOps, Deep Learning, SQL, AWS",Master,6,Consulting,2024-09-03,2024-11-09,547,8.8,Digital Transformation LLC,314353
AI13819,Deep Learning Engineer,35773,USD,EN,FL,Austria,S,Austria,0,"Computer Vision, Python, TensorFlow, Tableau",PhD,1,Retail,2024-10-02,2024-11-11,1439,6.6,Advanced Robotics,178743
AI13820,AI Product Manager,62750,USD,MI,PT,Austria,L,Canada,0,"Java, Mathematics, Kubernetes, Statistics",Bachelor,2,Education,2024-01-16,2024-02-18,755,9.6,DeepTech Ventures,119402
AI13821,Machine Learning Researcher,69148,USD,MI,FL,Finland,L,Finland,0,"Python, Deep Learning, Computer Vision, R",PhD,2,Energy,2024-02-13,2024-03-21,1880,8.5,Machine Intelligence Group,84573
AI13822,Data Scientist,117408,USD,SE,CT,Singapore,S,South Korea,50,"Spark, PyTorch, Hadoop, Deep Learning",Bachelor,5,Gaming,2024-12-10,2025-01-18,2151,5.8,Autonomous Tech,226045
AI13823,Research Scientist,77209,USD,SE,CT,India,S,Switzerland,100,"PyTorch, Statistics, Kubernetes",PhD,7,Technology,2024-08-25,2024-11-02,2336,6.8,DeepTech Ventures,297906
AI13824,Research Scientist,102512,USD,SE,FT,Finland,M,Finland,50,"TensorFlow, Python, Deep Learning, R, Mathematics",Associate,9,Healthcare,2024-04-24,2024-06-14,1797,5.7,Smart Analytics,79826
AI13825,Head of AI,47218,USD,EN,CT,Ireland,M,Ireland,100,"Python, TensorFlow, Hadoop, Deep Learning",Associate,1,Retail,2024-09-16,2024-11-03,1038,5.1,DeepTech Ventures,55419
AI13826,AI Specialist,94936,USD,EN,FL,Denmark,M,Denmark,100,"GCP, TensorFlow, MLOps",Bachelor,0,Education,2024-04-02,2024-06-04,2309,9.9,Advanced Robotics,121382
AI13827,NLP Engineer,143546,USD,SE,CT,Denmark,S,Denmark,0,"R, Python, Scala, Git",Associate,9,Government,2024-05-30,2024-07-13,1879,8.5,Cognitive Computing,68344
AI13828,Data Scientist,54080,USD,MI,FT,South Korea,M,South Korea,50,"Hadoop, SQL, PyTorch, Tableau",PhD,3,Telecommunications,2024-10-05,2024-12-07,1151,6.2,Future Systems,198982
AI13829,Research Scientist,44785,USD,EN,FT,Ireland,S,Ireland,0,"R, TensorFlow, SQL",Associate,0,Telecommunications,2024-07-20,2024-09-02,848,9.9,Autonomous Tech,122139
AI13830,Computer Vision Engineer,73994,USD,MI,FT,Israel,M,Canada,100,"Linux, NLP, AWS",Associate,3,Retail,2024-11-27,2024-12-15,2404,10.0,Autonomous Tech,51974
AI13831,ML Ops Engineer,159550,USD,EX,FT,Australia,L,Australia,100,"TensorFlow, R, Python, Mathematics",Bachelor,19,Real Estate,2024-07-18,2024-08-06,629,7.4,Machine Intelligence Group,72035
AI13832,AI Software Engineer,172647,USD,EX,PT,India,M,India,50,"Azure, SQL, Deep Learning, Python, NLP",PhD,15,Consulting,2025-02-14,2025-04-14,637,6.0,Advanced Robotics,224347
AI13833,AI Research Scientist,103098,USD,SE,FT,China,L,China,50,"Git, Docker, Computer Vision, Python, TensorFlow",PhD,9,Transportation,2024-07-12,2024-08-14,1017,9.6,Algorithmic Solutions,54240
AI13834,AI Research Scientist,46043,USD,EN,FT,Austria,M,Austria,0,"GCP, Linux, Java, Git",PhD,1,Energy,2025-01-29,2025-02-26,1823,6.5,Smart Analytics,153995
AI13835,Machine Learning Researcher,95445,EUR,MI,FT,France,M,France,100,"AWS, Python, Scala, Hadoop",Bachelor,4,Finance,2024-12-02,2025-01-03,1149,8.5,TechCorp Inc,196504
AI13836,Data Scientist,253170,EUR,EX,CT,Germany,L,Germany,50,"Computer Vision, Python, TensorFlow",Bachelor,12,Energy,2025-04-23,2025-06-22,997,5.5,Neural Networks Co,123629
AI13837,AI Research Scientist,138053,USD,MI,FL,Norway,M,United Kingdom,0,"R, Hadoop, Computer Vision",Bachelor,2,Healthcare,2024-05-21,2024-07-27,2173,6.8,DeepTech Ventures,57984
AI13838,AI Specialist,110810,USD,MI,PT,Denmark,M,Denmark,0,"R, SQL, Azure, Git, Computer Vision",PhD,2,Media,2024-02-03,2024-02-20,1168,6.2,Quantum Computing Inc,229409
AI13839,AI Product Manager,57881,USD,MI,FL,Austria,S,Austria,100,"AWS, R, Mathematics",Bachelor,4,Transportation,2024-06-06,2024-07-29,742,8.4,Predictive Systems,61288
AI13840,Autonomous Systems Engineer,116171,USD,MI,FT,Norway,S,Norway,100,"TensorFlow, PyTorch, SQL, Python",Bachelor,4,Retail,2024-07-26,2024-09-15,808,7.9,Predictive Systems,14310230
AI13841,Data Engineer,172216,USD,EX,FL,Austria,L,Austria,0,"Python, R, TensorFlow, Kubernetes",Bachelor,18,Retail,2025-03-31,2025-05-05,1325,8.0,AI Innovations,68572
AI13842,Research Scientist,99387,EUR,MI,FT,Germany,L,Germany,0,"Git, Data Visualization, Python",Master,2,Real Estate,2024-04-24,2024-05-15,1097,7.7,Digital Transformation LLC,47116
AI13843,AI Architect,90046,USD,MI,PT,Singapore,S,Singapore,100,"Computer Vision, Docker, TensorFlow",Associate,2,Transportation,2025-01-29,2025-03-19,1310,7.2,Quantum Computing Inc,140952
AI13844,Machine Learning Engineer,158140,USD,SE,PT,United States,S,United States,100,"Java, Azure, Computer Vision, PyTorch",Bachelor,7,Government,2024-12-08,2025-01-16,1408,7.6,Predictive Systems,98179
AI13845,Head of AI,98664,USD,MI,FL,Singapore,L,Singapore,50,"PyTorch, MLOps, Docker, Scala, Deep Learning",Bachelor,2,Finance,2024-06-23,2024-07-08,1685,6.1,Algorithmic Solutions,138780
AI13846,Machine Learning Engineer,83645,USD,MI,FL,Sweden,M,Sweden,0,"R, Kubernetes, Tableau, Statistics, GCP",PhD,3,Energy,2024-02-26,2024-05-02,2422,8.7,Digital Transformation LLC,200429
AI13847,Machine Learning Researcher,58728,EUR,EN,PT,Netherlands,S,Netherlands,50,"PyTorch, SQL, MLOps, Statistics",Associate,0,Real Estate,2024-08-18,2024-09-17,566,7.1,Advanced Robotics,50170
AI13848,Machine Learning Engineer,63253,USD,EN,CT,Singapore,M,Singapore,100,"Spark, Git, Linux, Deep Learning, Kubernetes",Associate,1,Finance,2025-01-14,2025-03-28,2368,6.1,Cloud AI Solutions,38746
AI13849,AI Product Manager,59139,EUR,EN,FL,Germany,S,Germany,50,"Linux, Deep Learning, Kubernetes, Data Visualization",PhD,0,Automotive,2024-07-22,2024-08-09,1297,9.4,Neural Networks Co,74319
AI13850,AI Architect,72592,USD,MI,PT,India,L,India,0,"Scala, Kubernetes, Tableau, Linux",Master,3,Manufacturing,2024-11-11,2024-11-26,1611,5.5,Future Systems,30103480
AI13851,AI Product Manager,149281,USD,SE,PT,Denmark,S,Denmark,50,"TensorFlow, Python, Mathematics, AWS, Java",PhD,7,Finance,2025-01-31,2025-04-02,1035,7.1,Algorithmic Solutions,66041
AI13852,AI Specialist,80632,USD,MI,PT,Israel,L,Israel,50,"Deep Learning, Git, Tableau",PhD,3,Telecommunications,2025-02-22,2025-04-22,541,8.9,DataVision Ltd,63978
AI13853,Robotics Engineer,95658,USD,EN,FT,Denmark,L,Denmark,100,"Data Visualization, Tableau, Scala",PhD,0,Healthcare,2024-11-25,2025-01-21,1618,6.6,Smart Analytics,150589
AI13854,Robotics Engineer,254439,USD,EX,CT,Singapore,L,Singapore,0,"Deep Learning, Docker, Python, SQL",PhD,19,Consulting,2025-01-25,2025-02-26,786,9.2,Algorithmic Solutions,18627400
AI13855,AI Architect,125104,USD,SE,FT,Australia,L,Australia,50,"Python, Computer Vision, Kubernetes",PhD,8,Consulting,2024-05-26,2024-07-24,522,7.9,Neural Networks Co,195384
AI13856,AI Research Scientist,90436,USD,MI,CT,Canada,L,Netherlands,0,"Azure, Java, MLOps, SQL, Computer Vision",Associate,2,Government,2024-09-01,2024-10-06,1955,6.3,Autonomous Tech,138834
AI13857,AI Research Scientist,97198,USD,SE,FL,Japan,S,Japan,50,"Spark, Hadoop, Data Visualization",PhD,6,Healthcare,2024-10-13,2024-11-11,2156,8.6,Algorithmic Solutions,125621
AI13858,Deep Learning Engineer,68574,USD,EN,PT,Canada,L,South Korea,0,"Computer Vision, Python, Linux, NLP",PhD,1,Real Estate,2024-04-16,2024-06-04,1240,8.1,Future Systems,193134
AI13859,Data Scientist,55519,EUR,EN,FT,Netherlands,M,Netherlands,0,"Kubernetes, R, NLP",Bachelor,0,Media,2024-08-12,2024-10-02,1915,6.9,Neural Networks Co,153023
AI13860,Robotics Engineer,207081,USD,EX,PT,Denmark,L,Denmark,100,"Python, AWS, Java, Kubernetes, Data Visualization",Bachelor,11,Finance,2025-02-12,2025-03-20,1958,6.2,AI Innovations,237130
AI13861,Data Analyst,38617,USD,EN,PT,South Korea,S,Canada,50,"Kubernetes, Computer Vision, R, PyTorch, Azure",Associate,0,Media,2024-01-03,2024-02-28,1820,7.9,Advanced Robotics,110570
AI13862,AI Consultant,139405,USD,SE,CT,Singapore,S,Singapore,0,"Java, Tableau, TensorFlow, SQL, Linux",PhD,9,Media,2024-02-08,2024-03-08,2111,9.4,Cloud AI Solutions,65750
AI13863,AI Specialist,96221,EUR,MI,PT,Germany,S,Norway,0,"Statistics, GCP, Spark, MLOps, Mathematics",PhD,2,Energy,2025-02-07,2025-04-15,551,9.6,Quantum Computing Inc,38444
AI13864,Data Engineer,221935,USD,SE,FT,Norway,L,Norway,50,"Hadoop, Python, TensorFlow, Azure, Linux",Associate,7,Telecommunications,2025-03-23,2025-05-15,974,8.2,AI Innovations,174441
AI13865,Machine Learning Researcher,165186,GBP,SE,FT,United Kingdom,L,United Kingdom,100,"Hadoop, Docker, Kubernetes",PhD,8,Retail,2024-01-20,2024-02-19,2312,8.9,Machine Intelligence Group,120189
